Ignore,Key,Message
Y,メッセージ,
,msg1,Wäre ich doch nur <br>halb so stark wie sie ...
,msg2,"Als ich alles verloren habe, <br>war ich wie leergesaugt. <br>Doch irgendetwas brachte mein <br>Blut wieder heiß zum Pochen."
,msg3,Ich spürte ... <br>Bewunderung.
,msg4,"Bewunderung, die in mir ein <br>Feuer entfachte und meine <br>Verzweiflung in meinem <br>geschwärztem <br>Herzen wie wegbrannte."
,msg5,"Ich fand einen lumpigen <br>Mantel und zog ihn mir über, <br>um genau so ritterlich wie <br>Königin Amleth dazustehen."
,msg6,Meine Gefühle ließen mir <br>keinen Halt und so rannte <br>ich einfach drauf los. 
,msg7,Meine Wunden waren auf <br>einmal verheilt und ich <br>spürte die Energie durch <br>meinen Körper brausen!
,msg8,... Leicht. <br>Ich fühle mich so leicht! <br>Als ob ich fliegen könnte! 
,msg9,Jetzt kann ich endlich <br>so stark werden wie <br>Königin Amleth ...!
,msg10,Ganz genau. <br>In dem Moment <br>wurde aus mir eine Hexe. 
,msg11,Eine Wikinger-Hexe!
