Ignore,Key,Message
Y,メッセージ,
,msg1,Semua mempersiapkan <br>kapal untuk mengevakuasi <br>yang masih selamat.
,msg2,"Tapi tiba-tiba, <br>makhluk terkutuk muncul <br>dan menyerang kami."
,msg3,Aku harus melindungi <br>semuanya...!
,msg4,Aku berdiri di depan <br>makhluk-makhluk itu <br>tanpa berpikir dua kali.
,msg5,...Aku tahu itu tindakan bodoh.
,msg6,"Lagipula, <br>aku tidak sekuat Viking asli."
,msg7,"Dan seperti yang kuduga, <br>aku tidak bertahan lama.<br>Mereka mengalahkanku, <br>aku bahkan tidak bisa berdiri..."
,msg8,"Entah bagaimana, <br>aku bisa mengalihkan perhatian <br>para makhluk ini sehingga <br>semuanya bisa melarikan diri."
,msg9,"Pada akhirnya, <br>aku bertanya-tanya, <br>apa aku terlihat keren <br>walau sedikit..."
