Ignore,Key,Message
Y,メッセージ,
,msg1,"Когда мне было восемь,<br>в нашу деревню<br>пришла болезнь."
,msg2-1,Дендрификация — 
,msg2-2,"неслыханная доселе хворь,<br>превращающая тела<br>людей в дерево."
,msg3,Время полного превращения<br>после появления<br>первых симптомов<br>зависело от человека.
,msg4,"Иногда проходили месяцы,<br>прежде чем<br>трансформировалась<br>даже рука, а иногда...<br>за считанные дни заболевший<br>становился частью леса."
,msg5-1,У меня и у мамы<br>симптомы были слабые. 
,msg5-2,Но бабушка...<br>и сестры... 
,msg6,Их ноги проросли в землю...<br>и с тех пор они потеряли<br>способность двигаться.
,msg7,"Пытаясь всех спасти,<br>мама перевернула все<br>вверх дном в поисках<br>способа исцелить эту болезнь."
,msg8,"Но как бы отчаянно<br>она ни искала,<br>ей так и не удалось<br>найти лекарство."
,msg9-1,"Сейчас я могу сказать,<br>что это было закономерно.<br>Ведь... "
,msg9-2,Дендрификация... 
,msg10,это не болезнь.
