Ignore,Key,Message
Y,メッセージ,
,msg1-1,La dendrificación<br>es una maldición... 
,msg1-2,provocada por una diosa<br>-una bruja- que se ha vuelto loca.
,msg2,La primera en proponer<br>esa idea fue mi abuela.
,msg3,"En el bosque que llamamos<br>nuestro hogar vive una diosa,"
,msg4,Y ella es la razón por<br>la que nuestro bosque<br>tiene una vida tan abundante.
,msg5,"En el pasado,<br>mucha gente de nuestra<br>aldea podía ver a la diosa,<br>pero poco a poco fueron<br>perdiendo esa capacidad a<br>lo largo de las generaciones."
,msg6,"Ahora, sólo los Penthesilea,<br>que llevan sangre real,<br>pueden verla."
,msg7,"Si eso fuera cierto,<br>entonces los únicos que<br>ahora podrían encontrar a<br>la diosa y hacerla volver en<br>sí éramos mi mamá o yo."
,msg8,"Sin dudarlo,<br>mi mamá dio un paso al<br>frente y dijo: ""Cumpliré con<br>mi deber de Reina""."
,msg9,"Al oír esas palabras,<br>los rostros de todos se<br>suavizaron con alivio."
,msg10,"Todos menos yo...<br>y mi abuela,<br>que tenía la capacidad<br>de ver el futuro... "
