Ignore,Key,Message
Y,メッセージ,
,msg1-1,ไม่มีใครเชื่อมั่นว่าข้าจะ<br>สามารถเปลี่ยนอะไรได้ 
,msg1-2,สิ่งที่พวกเขาคิดก็คือข้าคงปล่อย<br>ให้พี่สาวล้มตายแล้ว<br>เนรเทศยายให้ไปในป่า
,msg2,ฮิลดาที่เป็นอารักขาส่วนตัวก็<br>ไม่เชื่อมั่นในตัวข้าเหมือนกัน<br>นางเอาแต่เป็นห่วงข้า
,msg3-1,แต่ถึงเป็นแบบนั้น<br>ข้าก็ปฏิเสธที่จะยอมแพ้<br>ข้ายอมแพ้ไม่ได้ 
,msg3-2,แม่ของข้า<br>บุคคลที่ข้านับถือ<br>ฝากฝังคำปรารถนาก่อนตายให้กับข้า
,msg4,ข้าฝ่าฟันทั้งความกลัวและความวิตก<br>ดิ้นรนตามหาใครสักคนที่สา<br>มารถยื่นมือช่วยเหลือได้... 
,msg5,ครึ่งปีผ่านไป<br>ข้าได้รับการช่วยเหลือจากมนุษย์ที่<br>ตกลงมาจากห้วงสมุทรสุขาวดี<br>เพราะพลังประหลาดที่เขามี<br>เราจึงปราบแม่มดได้
,msg6-1,คำสาปพฤกษากลา<br>ยพันธุ์ถูกคลายออกแล้ว 
,msg6-2,ผู้ที่ได้รับผลจากคำสาป<br>เหมือนข้าที่มีขาแบบนี้<br>ก็ไม่ได้รับร่างกายเดิมคืนมา…
,msg7,แต่อย่างน้อย ๆ<br>เราก็ไม่ต้องใช้ชีวิตหวา<br>ดกลัวกับคำสาปอีกต่อไป
,msg8,อาจใช้เวลาสักหน่อย<br>แต่ข้าเชื่อว่าเมื่อเวลาผ่านไป<br>ผู้คนจะต้องกลับมายิ้มและ<br>ใช้ชีวิตอย่างสงบสุขอีกครั้งได้
,msg9,วันวานที่แม่พยายามปกป้องจะ<br>ต้องกลับมาอย่างแน่นอน
,msg10-1,เพราะฉะนั้นแล้ว...<br>ช่วยเฝ้าดูพวกเราด้วยนะ แม่ 
,msg10-2,หมู่บ้านของเรา...<br>ครอบครัวที่เรารัก...<br>ทุกคนต่างมีอนาคตที่สดใสรออยู่
