Ignore,Key,Message
Y,メッセージ,
,msg1-1,“Use your damn divination <br>to expose witches.”
,msg1-2,That was the first thing <br>that came out of her mouth.
,msg1-3,Who <i>is</i> this?
,msg1-4,She was nothing like <br>the person I knew...
,msg1-5,It was as if some doppleganger <br>was parading around in her body.
,msg1-6,
,msg2-1,"But, I only knew her from <br>the few times we met."
,msg2-2,"Power can change a person,"
,msg2-3,though I was under <br>the impression she <br>wasn’t that type...
,msg3-1,"With those thoughts in mind,"
,msg3-2,I obeyed the <ct=3000>Pope’s</ct> commands <br>and used my powers to <br>seek out witches.
,msg3-3,I found them lurking <br>in places high and low—
,msg3-4,"from hidden villages, <br>to even the Church."
,msg4-1,I don’t remember <br>the exact number...
,msg4-2,"Though, I wonder why <br>she suddenly gave the order <br>to search for witches..."
,msg4-3,
,msg5-1,Something’s amiss...
,msg5-2,But what...?
