Ignore,Key,Message
Y,メッセージ,
,msg1-1,Tôi sẽ kể cho bạn nghe<br>một câu chuyện cổ xưa nhé? 
,msg1-2,Câu chuyện ngụ ngôn buồn<br>tẻ về một thầy bói vô danh—
,msg1-3,câu chuyện bí mật<br>của cô ấy và tôi...
,msg2-1,Tôi vốn chỉ là một<br>thầy bói trên phố...
,msg2-2,"Những lời diễn giải của<br>tôi nổi tiếng là chính xác,<br>vì vậy đám đông tụ tập quanh<br>tôi ngày này qua ngày khác."
,msg3-1,"Nhưng, một lời diễn giải<br>chỉ đơn giản là diễn giải—"
,msg3-2,đó không phải là<br>một lời tiên tri...<br>Lời diễn giải không<br>hề có tính tuyệt đối.
,msg4-1,"Tuy nhiên, mỗi ngày trôi qua,<br>sẽ luôn có một vị khách nào "
,msg4-2,đó tin tưởng hoàn toàn vào<br>những lời bói toán của tôi.
,msg5-1,Tôi không thể nhận lấy trách nhiệm<br>cho niềm tin mù quáng như vậy...
,msg5-2,Xét cho cùng thì không có<br>tương lai nào là chắc chắn<br>như đinh đóng cột. 
,msg5-3,Tương lai là thứ chúng ta định<br>hình bằng chính đôi tay của mình.
