Ignore,Key,Message
Y,メッセージ,
,msg1-1,Aku pikir para pengikut Gereja <br>merupakan jemaat yang taat <br>dan mendengarkan tanpa <br>bertanya...
,msg1-2,
,msg2-1,Tapi dia...
,msg2-2,berbeda—sebenarnya dia <br>mempunyai sebuah rencana.
,msg3-1,"Dan dia ingin aku menggunakan <br>kekuatanku untuk menolong <br>orang asing, bukan untuk <br>kesenangan pribadi... <br>Pertama kali di bukuku."
,msg3-2,
,msg3-3,
,msg4-1,Sepertinya pergi bersamanya <br>tidak akan membosankan...<br>jadi aku menggandeng tangannya.
,msg4-2,
,msg5-1,"Sebagai biarawati di Gereja, <br>aku membaca ramalan dari <br>jemaat yang tersesat, memberikan <br>nasihat agar mereka dapat <br>menyelesaikan masalahnya."
,msg5-2,
,msg6-1,Aku merasa keterlaluan karena <br>tidak punya sedikit pun <br>keyakinan agama dalam diriku...
,msg6-2,"Tapi, hidupku tidak pernah <br>sesempurna ini."
