Ignore,Key,Message
Y,メッセージ,
,msg1-1,На городской площади<br>было шумно. 
,msg1-2,Всех найденных мной<br>ведьм согнали в одно место. 
,msg1-3,Но... для чего?..
,msg2-1,"Я стояла и смотрела,<br>мое сердце бешено колотилось. "
,msg2-2,"И тут Папесса тихо сказала...<br>""Убить их"". "
,msg2-3,Я не могла поверить<br>своим ушам... 
,msg2-4,В следующую секунду<br>рыцари одновременно<br>достали свои мечи.
,msg3-1,Охота на ведьм началась... 
,msg3-2,Совсем скоро эта чудовищная 
,msg3-3,экзекуция повторилась<br>во всех уголках мира.
,msg4-1,Это для этого она заставила<br>меня использовать мою силу? 
,msg4-2,Для этого обратилась<br>ко мне на улице?.. 
,msg4-3,Нет.<br>Я помню ее добрые глаза.
,msg5-1,"Они были совсем не похожи на те,<br>что я вижу сейчас,<br>радостно сверкающие<br>при виде казни. "
,msg5-2,"Я уверена, ее сердце..."
,msg6-1,Жди меня... 
,msg6-2,Мы виделись всего<br>несколько раз... 
,msg6-3,но я вернусь. 
,msg6-4,"Мои карты указывают<br>мне на человека, "
,msg6-5,на плечах которого<br>лежит судьба Мира. 
,msg6-6,Я найду этого<br>избранного и 
,msg6-7,вернусь за тобой.
