Ignore,Key,Message
Y,メッセージ,
,msg1-1,這是……怎麼回事……
,msg1-2,我的視野、
,msg1-3,我的記憶、
,msg1-4,我的意識……
,msg1-5,漸漸被吞噬。
,msg1-6,我的視野、我的記憶、我的意識……
,msg2-1,漸漸變成一片空白……
,msg2-2,等等……不要把那些記憶，
,msg2-3,不要把關於她的記憶帶走……
,msg3-1,總覺得……在很久以前，<br>好像有誰會對著我笑。
,msg3-2,
,msg4-1,我最愛看<br>那抹陽光般的笑容，
,msg4-2,那是我的救贖。
,msg5-1,我對自己發誓，<br>要不惜一切代價保護它，
,msg5-2,保護曾經拯救我的<ct=3000>那道光</ct>……
,msg6-1,等一下……<br>別走，別把她帶走……
,msg6-2,……爾……蒂娜……
,msg7-1,我覺得自己好像<br>掉了什麼<ct=3000>東西</ct>。
,msg7-2,那個<ct=3000>東西</ct>對我來說，
,msg7-3,好像曾經非常重要……
,msg8-1,當我回過神來的時候，
,msg8-2,只見眼前倒著<br>一名<ct=3000>陌生的魔女</ct>。
