Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Sejak kapan aku mengalahkan <br>penyihir...? Sungguh aneh. <br>Ingatanku memudar, <br>dan pikiranku kacau."
,msg1-2,
,msg2-1,Itu saat di mana Yang Mulia <br>memanggilku...
,msg2-2,"Ah, ya. Aku ingat sekarang."
,msg2-3,Aku...adalah Grand Master <br>Ksatria Longinus.
,msg3-1,Aku bersumpah untuk setia <br>kepada Yang Mulia karena <br>dia menyelamatkan hidupku <br>saat aku masih kecil...
,msg3-2,
,msg3-3,Itulah aku—<br>Grand Master Florence...
,msg3-4,
,msg4-1,"""Yang Mulia, aku sudah <br>membasmi penyihir yang <br>berani menentangmu,"" "
,msg4-2,kataku sambil berlutut <br>dihadapannya.
,msg5-1,Ya... Semua harus dilakukan <br>seperti apa yang <br>Yang Mulia mau...
,msg5-2,Sumpah ini...<br>tidak akan tergoyahkan.
,msg6-1,Aku diperintahkan untuk <br>mencari seseorang yang <br>memiliki tongkat sihir.
,msg6-2,
,msg6-3,Dia muncul sebagai seorang <br>penjahat yang menyebarkan <br>penyakit ke seluruh dunia dengan <br>perkumpulan penyihirnya...<br>Aku harus memusnahkannya <br>sesegera mungkin...<br>untuk Yang Mulia.
,msg6-4,
,msg6-5,
