Ignore,Key,Message
Y,メッセージ,
,msg1,Наконец мне удалось отыскать<br>человека с посохом...<br>и вскоре мы схлестнулись в битве.
,msg2-1,"Я уже было приготовилась нанести<br>решающий удар, как вдруг... его<br>посох начал источать яркий свет. "
,msg2-2,"Этот свет окутал меня,<br>и бесчисленные воспоминания,<br>дремавшие внутри меня,<br>вырвались на волю."
,msg3-1,Ах... Кто... эта... девушка? 
,msg3-2,"Какая-то ведьма... нет,<br>это не ведьма! "
,msg3-3,Это же... Фор... тина...<br>Верно... Фортина! 
,msg3-4,"Это ее я поклялась защищать, "
,msg3-5,а не Папессу!
,msg4-1,Я вспомнила все... 
,msg4-2,Что я наделала?!.. 
,msg4-3,"Она спасла<br>мне жизнь, а я... "
,msg4-4,едва не убила ее!
,msg4-5,Если бы я могла просто<br>умереть от твоей руки...
,msg4-6,"О, это было бы<br>такое облегчение... "
,msg5-1,Но тогда я не<br>смогу спасти тебя. 
,msg5-2,Пусть у меня больше<br>нет надежды вновь<br>увидеть твою улыбку... 
,msg5-3,"Я сделаю все,<br>чтобы спасти тебя. "
,msg5-4,"Дождись меня,<br>Фортина... "
,msg5-5,Я иду!
