Ignore,Key,Message
Y,メッセージ,
,msg1,ต้องขอบคุณฟอร์ติน่าที่ทุ่มเ<br>ทอย่างแข็งขันเพื่อพยาบาลข้า<br>ข้าจึงรอดมาได้
,msg2-1,โรคระบาดนี้รุนแรงมากพอ<br>ที่จะคร่าชีวิตคนทั้งหมู่บ้าน... 
,msg2-2,การที่ข้ารอดมาได้นั้นถื<br>อเป็นเรื่องปาฏิหาริย์
,msg3-1,และผู้สร้างปาฏิหาริย์นั้น
,msg3-2,คือฟอร์ตินา 
,msg3-3,ข้ามาอยู่ที่นี่ในวันนี้ได้ก็เพราะน<br>างไม่ยอมแพ้ต่ออุปสรรคที่เจอ
,msg4-1,"หากว่านี่คือ<br>""ประสงค์ของพระผู้เป็นเจ้า""<br>อย่างที่นางชอบพูด "
,msg4-2,การที่ข้ารอดมาได้ก็คงเพื่อ<br>ให้ข้าได้ปกป้องนางเป็นแน่
,msg5-1,ดังนั้นข้าจึงให้คำมั่น 
,msg5-2,มิใช่แก่พระเจ้า<br>แต่กับตัวข้าเอง... 
,msg5-3,ฟอร์ตินาช่วยชีวิตช้า<br>ดังนั้นข้าจะอุทิศชีวิ<br>ตของข้าให้กับนาง
,msg6-1,ข้าจะปกป้องฟอร์ตินา…
,msg6-2,ข้าปฏิญาณ...
,msg6-3,อย่างแน่วแน่
