Ignore,Key,Message
Y,メッセージ,
,msg1-1,私が<ct=3000>魔女</ct>を倒した？<br>一体いつ……
,msg1-2,妙だ、記憶が曖昧で、<br>意識がはっきりしない。
,msg2-1,その時、<ct=3000>教皇様</ct>に呼ばれた……
,msg2-2,ああ、そうだ、思い出した。
,msg2-3,私は――<br><ct=3000>聖槍騎士団</ct>の隊長。
,msg3-1,幼い頃に教皇様に<br>命を救って頂き、
,msg3-2,彼女に忠誠を誓った。
,msg3-3,それが私……フローレンス、
,msg3-4,騎士団の隊長……
,msg4-1,教皇様、貴女に仇なす<br>魔女を退治しました……
,msg4-2,そういって<br>私は彼女の前に跪いた。
,msg5-1,そうだ、全ては<br>教皇様のご意思のままに……
,msg5-2,それが、私の<br>揺るぎなき誓い――
,msg6-1,それから私は教皇様の命で、
,msg6-2,杖を持った男を始末するため、<br>男の行方を探した。
,msg6-3,魔女を従えて、この世界に<br>災厄を振りまいている
,msg6-4,悪しき存在らしい。
,msg6-5,早々に片付けなくては……<br>教皇様のためにも。
