Ignore,Key,Message
Y,メッセージ,
,msg1-1,ข้าเอาชนะแม่มดได้เมื่อไหร่... 
,msg1-2,แปลกนัก<br>ความทรงจำของข้าเลือนราง<br>สติของข้าขุ่นมัว
,msg2-1,ในเวลานั้นเอง<br>สมเด็จพระสันตปา<br>ปาทรงตรัสเรียกข้า... 
,msg2-2,อา ใช่แล้ว<br>ข้าจำได้แล้ว ข้าคือ…
,msg2-3,แกรนด์มาสเตอร์แห่งอัศวินลองกินุส
,msg3-1,ข้าสาบานว่าข้าจะมอบควา<br>มภักดีแก่สมเด็จพระสันต
,msg3-2,ปาจนกว่าชีวิตข้าจะหาไม่เพื่อตอ<br>บแทนที่ทรงช่วยชีวิตข้าในวัยเด็ก 
,msg3-3,นั่นคือตัวตนของข้า…
,msg3-4,แกรนด์มาสเตอร์ฟลอเรนซ์…
,msg4-1,"""ฝ่าพระบาท<br>ข้าได้กำจัดแม่มดที่กล้า<br>ล่วงเกินพระองค์แล้ว"" "
,msg4-2,ข้าพูด ขณะที่คุกเข่าล<br>งต่อหน้าพระองค์ 
,msg5-1,ใช่แล้ว...<br>ทุกอย่างจะต้องเป็นไป<br>ตามพระประสงค์ของพระองค์... 
,msg5-2,ข้าปฏิญาณ...อย่างแน่วแน่
,msg6-1,หลังจากนั้นข้าก็ได้<br>รับคำสั่งให้ออกตาม
,msg6-2,หาผู้ครอบครองไม้เท้าวิเศษ 
,msg6-3,ดูเหมือนว่าคนผู้นั้นจะเป็นปีศา<br>จร้ายที่ปลดปล่อยภัยพิบัติ
,msg6-4,ไปทั่วโลกพร้อมกับฝูงแม่มดของเขา... 
,msg6-5,ข้าจะต้องกำจัดเขาทันที...<br>เพื่อสมเด็จพระสันตปาปา
