Ignore,Key,Message
Y,メッセージ,
,msg1-1,Un puñado de<br>monedas de oro.<br>Eso era todo lo que<br>valía para mi padre. 
,msg1-2,"Después de usar mi poder<br>para mandarlo a volar,<br>huí de casa."
,msg2,"Y pensar que, yo creí... "
,msg3-1,"Yo era un niña que<br>trabajaba día y noche,<br>cambiando lo que podía,<br>incluso pan, por dinero. "
,msg3-2,Mi padre se jugaba<br>todas mis ganancias... 
,msg3-3,pero yo creía que<br>todo valdría la pena.
,msg4-1,"Y, aún así,<br>mi padre sonrería al<br>tomar esas monedas de oro. "
,msg4-2,"No a mí, "
,msg4-3,sino a los Caballeros<br>sin nombre que le pagaban.
,msg5,Todo lo que quería era<br>que me apreciaras...<br>¡Nada más...!
,msg6,"Simplemente corrí,<br>y corrí, y corrí...<br>hasta que me desplomé<br>de agotamiento en una<br>carretera desconocida."
,msg7-1,"Después de cambiar mi<br>comida por dinero,<br>me venden, "
,msg7-2,y ahora espero a que mi<br>vida termine en<br>medio de la nada... 
,msg7-3,¿Es así como se suponía<br>que debía ser mi vida...?
,msg8,...¿Por qué... nací?
,msg9,"Mientras mi mente<br>se desvanece,<br>las pisadas de un caballo<br>que se acerca retumban<br>en mis oídos... "
,msg10,...no nací para ser la hija<br>de ese maldito tonto... 
,msg11-1,"Con mis últimas fuerzas,<br>caigo entre las sombras. "
,msg11-2,Un carruaje pasa<br>de inmediato.
,msg12-1,Pude distinguir el escudo<br>del Duque en el carruaje. 
,msg12-2,"Si me hubieran encontrado,<br>¿me habrían matado?<br>O tal vez... "
,msg13,"Mientras ese último<br>pensamiento<br>recorría mi mente,<br>todo se desvaneció en negro."
