Ignore,Key,Message
Y,メッセージ,
,msg1-1,Hurto. Extorsión. Robo. 
,msg1-2,"Como tengo el<br>poder sde una bruja,<br>hay muchos trabajos<br>que puedo hacer si<br>no soy exigente."
,msg2,"Aquel trozo de pan me dejó<br>con el corazón encogido,<br>pero incluso éste se<br>acostumbró poco a poco<br>a este modo de vida."
,msg3-1,"Además,<br>las callejuelas estaban<br>llenas de huérfanos como yo. "
,msg3-2,"""Esto no es solo para mí,<br>sino para todos"". "
,msg3-3,Susurrar esas palabras me<br>hizo sentir un poco mejor.
,msg4-1,"Pongo mi vida en<br>juego por una mísera<br>cantidad de dinero, "
,msg4-2,y luego comparto trocitos<br>de pan con todo el mundo.
,msg5-1,"La vida era dura,<br>pero cuando esas<br>sonrisas inocentes decían: "
,msg5-2,"""Gracias por todo, Iris"", "
,msg5-3,solo por eso ya valía la pena.
,msg6,Ahh...<br>Esta era la vida que<br>siempre había deseado.
,msg7,Por fin encontré a mi<br>verdadera familia.
