Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Lorsque je voulais<br>quelque chose, je le prenais.<br>Si quelqu'un ne me<br>plaisait pas, je le tuais. "
,msg1-2,Vivre de cette manière<br>me permit de me<br>débarrasser des nuisibles.
,msg2-1,"Cependant,<br>ça ne me menait à rien. "
,msg2-2,"Je pouvais bien avoir<br>tout l'or du monde, "
,msg2-3,il ne ramènerait pas le pain<br>froid que l'on partageait<br>chaleureusement...
,msg3-1,"Le soleil levant plongeait<br>le monde dans sa lumière, "
,msg3-2,le faisant paraître comme<br>si tout avait été détruit. 
,msg3-3,"Personnellement,<br>j'y trouvais une<br>certaine beauté."
,msg4,"Moi aussi, j'aimerais<br>disparaître ainsi."
,msg5-1,"Après avoir émis ce souhait, "
,msg5-2,je m'avançai vers la lumière.
,msg6-1,"Je quittai alors mon monde, "
,msg6-2,puis fit une<br>rencontre étrange.
