Ignore,Key,Message
Y,メッセージ,
,msg1,力量源自心灵，<br>心灵产生愿望。<br>只要愿望足够强烈，<br>力量自然会有所回应的。
,msg2-1,妖精是这么告诉我的，<br>可我却无法相信自己。
,msg2-2,毕竟，我一无是处……
,msg3,“这也是大家的愿望。<br>　趁着为时未晚，来吧……”
,msg4-1,大家的愿望……
,msg4-2,我不由自主地向妖精伸出了手。
,msg5-1,就在那一瞬间，<br><ct=3000>某种东西</ct>钻进了我的身体，<br>随后力量从我体内喷涌而出。
,msg5-2,或许我，能凭借着这股力量……
,msg6,涓涓流水的潺潺音色，<br>习习轻风的融融和声……<br>拜托了，让一切回到从前……
,msg7-1,我开始虔诚地弹奏箜篌，<br>湖水就像听见了<br>我的祷告般不断涌出。
,msg7-2,太、太好了，我成功了。
,msg8-1,然而下一刻，<br>我的身体忽然变得无比沉重。
,msg8-2,这是，怎么了……？
,msg9-1,汹涌的湖水倾泻而下，<br>向无法起身的我席卷而来……
,msg9-2,待我回过神时，<br>湖水已经漫出了堤岸。
