Ignore,Key,Message
Y,メッセージ,
,msg1-1,Aku diselamatkan oleh <br>seseorang yang datang dari <br>suatu tempat yang disebut <br>Fran dalam perjalanannya <br>menyelamatkan penyihir. 
,msg1-2,"Masalahnya adalah dia <br>sangat lembut, membuatku <br>risau..."
,msg1-3,
,msg2-1,Aku yakin orang ini berpikir <br>bahwa semua orang yang <br>meminta bantuannya itu <br>orang baik.
,msg2-2,
,msg3-1,Dia hanya seperti grup <br>peziarah itu—orang bodoh <br>yang mengorbankan <br>dirinya sendiri...
,msg3-2,Tipe orang yang aku tidak <br>tahan ketika di dekatnya.
,msg4-1,Tapi yang aku benci <br>lebih dari itu adalah...
,msg4-2,Mmm...tidak... <br>Sebaiknya itu tidak aku <br>katakan.
,msg5-1,"Master, <br>aku menyayangimu, <br>jadi tolong gunakan <br>penyihir penipu"
,msg5-2,
,msg5-3,"yang jenius ini <br>dengan baik, ya?"
