Ignore,Key,Message
Y,メッセージ,
,msg1-1,Người đầu tiên mà một 
,msg1-2,kẻ lừa đảo đánh<br>lừa luôn là chính họ.
,msg2,Tất cả tội lỗi đi kèm với việc<br>nói dối sẽ cản trở công việc.
,msg3-1,“Tôi cần phải làm<br>điều này để tồn tại!” 
,msg3-2,“Đó là lỗi của họ vì đã cả tin!”
,msg4,Chúng ta khiến bản thân tin<br>vào bất cứ lý do bào chữa gì<br>mà chúng tôi cần phải đạt được.
,msg5-1,Nhưng... việc xem<br>“gánh xiếc người tốt” 
,msg5-2,này diễn ra trước<br>mặt tôi thật ngột ngạt.
,msg6-1,Và ngay khi tôi nghĩ<br>việc đến gần hơn với 
,msg6-2,Tòa Thánh cuối cùng sẽ<br>giải thoát tôi khỏi địa ngục này... 
,msg7,Chúng tôi đã bị tấn công<br>bởi một con quái vật đáng sợ.
