Ignore,Key,Message
Y,メッセージ,
,msg1-1,พวกเขาแบ่งอาหารให้คนอื่น<br>ถึงแม้ว่าตนเองจะหิว 
,msg1-2,พวกเขาช่วยเหลือคนอื่น<br>ถึงแม้ว่าตัวเองจะบาดเจ็บ…
,msg2-1,ถึงพวกเขาจะไม่รู้ว่าจริง ๆ<br>แล้วข้าเป็นใครก็เถอะ 
,msg2-2,แต่นี่จะไม่เป็นคนดีเกินไปหน่อยหรือ
,msg3,คนพวกนี้ไม่มีความเลวร้าย<br>อยู่เลยแม้แต่เสี้ยวธุลีเดียว<br>ข้าทนไม่ได้หรอก...!
,msg4-1,อา...<br>ข้ารู้สึกอึดอัดในอกชะมัด...<br>นี่คือ...ความรู้สึกผิด…
,msg4-2,หรือ ข้าคิดว่าตนเองทิ้งความ<br>สำนึกดีนี้ไปจนหมดแล้วเสียอีก
,msg5,อา...!<br>แล้วนี่จะเดินทางกันช้าเกินไปไหม…
,msg6,ถ้าเป็นอย่างนี้<br>ข้าคงกลายเป็นคนดีตา<br>มคนพวกนี้ไปด้วยแน่ ๆ…
,msg7-1,ถึงอย่างนั้นข้าก็เดินทางต่อ<br>ไปยังสันตะสำนักโดย
,msg7-2,ที่ห้อมล้อมไปด้วยเหล่าคน<br>ดีที่ทำให้ข้าเสียสติไปทีละน้อย
