Ignore,Key,Message
Y,メッセージ,
,msg1,Ich war schon <br>immer eine Hexe. <br>Schon seit ich <br>auf die Welt kam.
,msg2-1,"Dank dessen habe <br>ich früh gelernt, "
,msg2-2,"wie man mit der <br>Kirche umgeht <br>und wie man lügen muss, <br>um zu überleben."
,msg3-1,"So wurde aus mir eine ganz <br>schön gerissene Schwindlerin, "
,msg3-2,die sich als Nonne ausgab und <br>den Anhängern der Kirche 
,msg3-3,von Longinus die <br>Taschen plünderte.
,msg4-1,"Eigentlich hatte <br>ich ziemliches Schwein, <br>so aufzuwachsen. "
,msg4-2,"Zumindest mehr als <br>die anderen Hexen, <br>die geschnappt wurden, <br>ohne sich selbst <br>genau zu kennen."
,msg5-1,Doch für die geniale <br>Meisterschwindler-Hexe <br>gibt es nur ein Ziel ... 
,msg5-2,die mächtigste Hexe <br>auf dem Heiligen Stuhl.
