Ignore,Key,Message
Y,メッセージ,
,msg1-1,Представляешь?<br>Эта страна полностью 
,msg1-2,находится под<br>властью той ведьмы.
,msg2-1,Поэтому я подумала: 
,msg2-2,"будь у меня сила той ведьмы, я, "
,msg2-3,"возможно, смогла бы<br>покончить со своим<br>жалким существованием."
,msg3-1,"Как говорится,<br>""не откладывай на завтра то,<br>что можешь сделать сегодня"". "
,msg3-2,Поэтому я переоделась в<br>паломника и отправилась к x
,msg3-3,"к Святому Морю,<br>где держат ту самую ведьму."
,msg4-1,По пути я подружилась с<br>группой бедных паломников. 
,msg4-2,"Поначалу я думала,<br>что это большая удача, "
,msg4-3,"но они оказались куда опаснее,<br>чем я полагала."
