Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Cả sau khi cho họ<br>thấy sức mạnh của tôi, "
,msg1-2,những người hành<br>hương vẫn che chở tôi 
,msg1-3,như thể họ sẵn<br>sàng cùng tôi vào tù.
,msg2-1,Chắc bạn đang đùa tôi. 
,msg2-2,Ngay khi tôi nghĩ cuối cùng<br>mình cũng có thể thoát khỏi họ…
,msg3-1,"Nhưng những kẻ đó...<br>Khi tôi bị trói lại và kéo đi, "
,msg3-2,họ nói “cảm ơn” với tôi.
,msg4,"Đồ ngốc...<br>Bạn biết đấy,<br>tôi đã lừa tất cả các bạn."
,msg5-1,"Tôi bị tống vào tù,<br>một kết cục mà tôi nghĩ là khá "
,msg5-2,phù hợp cho kẻ dối trá như tôi.
,msg6-1,"Nhưng vì lý do nào đó,<br>bây giờ tôi đang ở đây, "
,msg6-2,hít thở không khí trong<br>lành một cách an toàn từ<br>bên ngoài bức tường nhà tù.
