Ignore,Key,Message
Y,メッセージ,
,msg1,"Mesmo tendo dificuldades<br>pra nos manter,<br>eles continuaram<br>frequentando a igreja."
,msg2-1,Eles davam toda<br>a comida pra mim. 
,msg2-2,"Chegaram a ficar<br>dias sem comer,<br>dizendo que adulto<br>não tem fome."
,msg3,Só me pediam perdão<br>com uma cara aflita.
,msg4,Mas quem devia pedir<br>desculpas era eu.
,msg5-1,Foi então que eu me<br>lembrei da história sobre<br>o desejo da Noite Santa. 
,msg5-2,"Minha mãe dizia que,<br>quando a gente faz um<br>pedido pra uma estrela<br>durante a Noite Santa,<br>ele se torna realidade."
,msg6-1,Será que uma estrela<br>grande não seria melhor? 
,msg6-2,"Ah, então eu precisava<br>pedir àquela no alto da<br>árvore que tinha na praça!"
,msg7,"Eu fui logo até ela,<br>mas, no caminho,<br>encontrei um<br>buraco fantástico."
,msg8,Espiei dentro um pouco<br>temerosa e encontrei...
