Ignore,Key,Message
Y,メッセージ,
,msg1,"В тот день я отправилась<br>повидать папочку,<br>как всегда."
,msg2,Но на этот раз родители<br>меня остановили.
,msg3-1,Они говорили так ласково...<br>На их лицах...<br>было столько беспокойства…
,msg3-2,У меня было плохое предчувствие.
,msg4-1,"Точно так же,<br>как в тот раз. "
,msg4-2,У меня в груди все защемило...<br>как будто... 
,msg5,"""Прости нас, дорогая.<br>Это единственный<br>способ тебя спасти""."
,msg6,"""Отныне твоя жизнь будет<br>очень непростой,<br>но Бог непременно<br>присмотрит за тобой""."
,msg7-1,"Со слезами на глазах мама<br>с папой крепко обняли меня, "
,msg7-2,а затем легонько<br>вытолкнули наружу 
,msg7-3,и закрыли дверь за моей спиной.
