Ignore,Key,Message
Y,メッセージ,
,msg1-1,No hay forma<br>de volver a convertir a<br>una bruja en humana... 
,msg1-2,"pero la Iglesia usó eso<br>y engañó a mis amables papás,<br>robando todas nuestras<br>pertenencias."
,msg2,"Al darse cuenta de que<br>no les quedaba nada que<br>pudieran dar a la Iglesia,<br>¡mis padres dieron su vida!"
,msg3,Idiotas... Dos...<br>tontos idiotas... 
,msg4,"¿De verdad creyeron que<br>había una manera...?<br>¿De convertirme, una bruja,<br>de nuevo en humana?"
,msg5,Son idiotas por creer algo así... 
,msg6,Mi mamá y mi papá<br>eran tan buenas personas...<br>pero idiotas.
,msg7-1,"La Iglesia piensa que<br>si se trata de una bruja,<br>pueden hacer lo que<br>les venga en gana. "
,msg7-2,"¡Si es una bruja,<br>pueden mentir...<br>y engañar...!"
,msg8,"Bueno, yo no dejaré<br>que engañen a mí."
,msg9-1,La honestidad<br>no compensa. 
,msg9-2,"Si es así,<br>entonces me convertiré<br>en una mentirosa."
,msg10-1,No me dejaré hacer el<br>tonto y que me maten. 
,msg10-2,Me convertiré en<br>el que engaña...<br>¡y sobreviviré...!
,msg11-1,"...Si la Iglesia odia tanto<br>a las brujas, me pregunto<br>qué harían si yo, una bruja, "
,msg11-2,tomara todo el dinero<br>que roban y se lo<br>repartiera a otras brujas.<br>¿Quién sería la tonta entonces?
,msg12,"Ahora bien,<br>vayamos al grano... "
,msg13,"""Hola, padre.<br>Sí, usted.<br>¿Quieres saber cómo<br>conseguir una audiencia<br>con el Papa?"""
