Ignore,Key,Message
Y,メッセージ,
,msg1-1,이 사람은 슬퍼할 수 있구나.
,msg1-2,"순간 죄책감이 밀려와,<br>고해하듯 참회를 털어놓았다."
,msg2,<i>할머니가 돌아가셨는데도<br>눈물이 나오질 않아요...<br>참 못난 손녀죠?</i>
,msg3,‘하지만 지금 당장이라도<br> 울 것 같은 표정인걸.’
,msg4,"<i>제가, 울 것 같아요...?</i>"
,msg5,"그 말이 방아쇠가 되어,<br>온갖 기억들이 흘러넘쳤다."
,msg6-1,"숲속에서의 생활,<br>주름투성이 따뜻한 손,"
,msg6-2,옛날에 보았던<br>할머니의 울 것 같은 표정...
,msg7-1,갑자기 무언가<br>뜨거운 것이 흘러나왔다.
,msg7-2,"이건, 눈물...?"
,msg8,아아...<br>난 할머니를<br>정말 사랑했구나.
,msg9,할머니가 이 세상에 없다니<br>인정하고 싶지 않아.<br>더 함께하고 싶어.
,msg10,"만날 수 없다는 게 싫어.<br>너무나도, 슬퍼..."
