Ignore,Key,Message
Y,メッセージ,
,msg1,“Stop that crying at once!”
,msg2-1,"Unable to stop crying after <br>the death of my parents <br>in the conflict between <br>witches and humans,"
,msg2-2,Gran snapped <br>those words at me.
,msg3,"“Gran, do you not want to <br>see Mom and Dad again...?”"
,msg4,“I feel so sad just remembering <br>the two of them...!”
,msg5,“Your tears won’t <br>bring back the dead. <br>A whole lot of good <br>that blubbering will do...”
,msg6,"When I looked up at Gran’s face, <br>she seemed like she was <br>about to cry herself..."
,msg7,"If I keep crying <br>all the time like this, <br>it’ll only make Gran cry, too. "
,msg8,So...I promised myself <br>that I’d never cry again.
