Ignore,Key,Message
Y,メッセージ,
,msg1,눈물짓던 친구의 모습이<br>잊혀지지 않아서<br>마을 변두리까지 와 버렸다.
,msg2,멀리서라도 괜찮으니...<br>죽기 전에 한 번 더 그 아이의<br>미소가 보고 싶었다.
,msg3-1,"마을에 가까워졌을 때,<br>비로소 이변을 눈치챘다."
,msg3-2,온통 처음 보는 넝쿨 줄기로<br>뒤덮여 있던 것이다.
,msg4,"쓰러져 있는 사람을 발견해서<br>달려가 봤지만, 이미 늦었어..."
,msg5-1,처음엔 나 때문이라 생각했지만<br>원인은 아마도 이 줄기와... 
,msg5-2,　　　　　　　　　　　   ‘꽃’.
,msg6-1,줄기에 돋아난 꽃은 싱싱했다.
,msg6-2,마치 산 자를 양분 삼아서<br>피어난 것 같아 섬뜩할 정도였다.
,msg7,"불안한 마음에 친구를 찾으니,<br>금방 발견할 수 있었다."
,msg8-1,다행히 숨은 붙어 있어...
,msg8-2,"그러나 친구를 휘감은 줄기에는,<br>이미 꽃봉오리가 나 있었다."
