Ignore,Key,Message
Y,メッセージ,
,msg1,<i>또 나 있네...</i><br>팔에 돋아난 이상한 꽃을 떼어냈다.
,msg2-1,그건 얼마 전 손등에<br>붙어 있던 것과 같은 종류였다.
,msg2-2,몇 번이고 돋아나서 소름 끼쳐...<br>의사 선생님도 방법이 없댄다.
,msg3,가장 견디기 어려웠던 건<br>날 기괴하다는 듯 쳐다보는<br>주위의 반응...
,msg4-1,시선이 날아와 꽂히는 와중에<br>누군가 내 손을 잡았다.
,msg4-2,친구가 평소처럼 웃으며<br>서 있었다.
,msg5-1,<i>고마워...</i>
,msg5-2,"내 인사에 미소로 답하던 친구가,<br>갑자기 그대로 쓰러졌다."
,msg6,"무척 괴로워 보이는 얼굴이야...<br>그때, 무언가 시야를 가로질렀다."
,msg7-1,허공에 날리는 꽃잎이었다.
,msg7-2,주위에는 나를 중심으로<br>초목이 시들어 있었다.
,msg8,"<i>어째서...?</i><br>마치 내 물음에 대답하듯,<br>이상한 꽃들이 단숨에 만개했다."
