Ignore,Key,Message
Y,メッセージ,
,msg1,町から蔓は消えて、<br>花畑も色を取り戻した。
,msg2,友達や住民の一部は<br>助けられたけど、<br>あれは運がよかっただけ。
,msg3,この花もどきがある限り、<br>あたしに居場所は<br>どこにもない……
,msg4,名前を呼ばれて振り返ると<br>友達が立っていた。
,msg5,「本当に何も言わずに<br>　行っちゃうんだ」
,msg6,……そうだ、<br>ちゃんと言わないと。<br>これが最後なんだから……
,msg7-1,「なら、私も聞かない。<br>　帰ってきたら聞いてあげる。
,msg7-2,　二人で世話をしてた<br>　あの花と一緒に待ってるね」
,msg8,……ああ、本当にこの子は<br>何度だってあたしを<br>ひなたへ引き戻してくれる。
,msg9-1,あの時、蔓の命だけ吸い取れた。<br>制御する方法は<br>あるかも知れない。
,msg9-2,なら探さなきゃ。
,msg10-1,「ごめんね」と<br>「ありがとう」を伝えに
,msg10-2,いつか必ず帰ってくるから。
,msg10-3,その時は一緒に、<br>あの花を見ようね。
