Ignore,Key,Message
Y,メッセージ,
,msg1,"Eine andere Welt.<br>Es muss Euch wie ein<br>Ort vorkommen,<br>der unglaublich<br>weit entfernt ist.<br>Weiter noch als die<br>Sterne am Himmel. "
,msg2,Das dachte ich<br>zunächst auch. 
,msg3,"Aber dann geschah etwas,<br>das meine Auffassung änderte. "
,msg4,"Fran ist bekannt als<br>das Land der Blumen.<br>Und wie sein Ruf<br>es vermuten lässt,<br>gibt es hier eine große<br>Vielfalt davon."
,msg5,"Ich entdeckte sogar eine,<br>die genau wie der Flieder aussah,<br>den Ihr in Eurem Garten habt.<br>Er blühte überall in diesem Land. "
,msg6,"Seine hellvioletten<br>Glöckchen wehten im<br>Wind und verströmten<br>einen sanften, süßen Duft.<br>Es erinnerte mich so<br>sehr an zu Hause."
,msg7,"Ich fühlte mich,<br>als wäre ich wieder<br>auf Eurem Anwesen,<br>mein Fürst ... "
,msg8,Für einen kurzen<br>Moment fühlte sich mein<br>Herz so erfüllt an. 
,msg9,"Und obwohl ich keine<br>Bestätigung dafür habe,<br>begann ich<br>kurioserweise zu glauben ..."
,msg10,"Dass ich eines<br>Tages in unsere Welt<br>zurückkehren kann ...<br>zurück an Eure Seite,<br>mein Fürst. "
