Ignore,Key,Message
Y,メッセージ,
,msg1,"Cher duc,"
,msg2,Comment vous portez-vous ? 
,msg3,"J’espère que tout va<br>bien avec Nadia,<br>Sasha et Chilki."
,msg4,Je suis navrée de ne pouvoir<br>être avec vous en dépit<br>d’être votre secrétaire.
,msg5,Ma soudaine disparition<br>a dû vous inquiéter 
,msg6,mais sachez que je n’ai rien.
,msg7,Je suis actuellement sous<br>la tutelle du duc de Fran.
,msg8,J’imagine que c’est la<br>première fois que<br>vous entendez ce nom.
,msg9,C’est bien normal.
,msg10,"Je ne me trouve ni dans<br>l’empire de Gilsania,<br>ni sur le continent de Centrea..."
,msg11,"En vérité, je suis dans<br>un tout autre monde."
