Ignore,Key,Message
Y,メッセージ,
,msg1,我都忘了。<br>是有些聚落会把动物奉为守护神。
,msg2,也就是说，<br>我是强迫他们交出守护神的大恶人。<br>最坏的情况是，死……
,msg3,那个混蛋官差，<br>肯定早料到事情会变成这样了！
,msg4,我得想办法解开这场误会。<br>只要知道事情的缘由，<br>他们就会同情我的遭遇放过我——
,msg5,“你为什么要挣扎？<br>　弱者本来就注定要死，<br>　这是自然的法则。”
,msg6,“……什么意思？<br>　你想说弱小的人就活该<br>　受到不公平的待遇吗？”
,msg7-1,我这种只能自保的人也就算了，
,msg7-2,为了保卫土地而战的聚落居民，<br>还有我的妈妈，可是活活被……
,msg8-1,弱者本来就注定要死？<br>这是自然的法则？
,msg8-2,……呵。
,msg9,“徒有守护神的虚名，<br>　结果还不是<br>　跟都市的那些人没两样。”
,msg10,“别拿耶尔和那些石民相提并论！<br>　耶尔可是……！”
,msg11-1,这家伙咋了，突然发什么火啊？
,msg11-2,不过那反应倒也不是生气……
,msg11-3,算了，关我屁事。
