Ignore,Key,Message
Y,メッセージ,
,msg1-1,"By the time I ended my <br>travels and returned home,"
,msg1-2,I found everything had <br>long since fallen into ruin.
,msg2-1,"Ah, no one was persecuted, <br>or anything of the sort."
,msg2-2,"Simply put, all the villagers just <br>died when age caught up to them."
,msg2-3,And the village must’ve been <br>so perfectly hidden away that <br>not a single new face moved in.
,msg3-1,"Even when I was traveling <br>the world seeking compatriots, <br>I met all sorts of witches."
,msg3-2,Many of whom I could <br>open my heart to...
,msg4,"But in the end, <br>they all died and <br>left me behind."
,msg5,To this day...<br>this feeling of loneliness <br>is the one thing I can’t <br>ever get used to...
,msg6-1,"Since then, I occupied <br>the village ruins, <br>and began my research."
,msg6-2,"How to wield power, <br>and how to strengthen it. <br>How to hide, <br>and how to fight."
,msg6-3,"Research done by a witch, <br>for all witches out there."
,msg7-1,"If I can’t build <br>a country for witches,"
,msg7-2,I thought this research <br>would at least <br>make up for it.
,msg8-1,...Ah...it wasn’t long after that.
,msg8-2,"I soon learned about you, Duke."
