Ignore,Key,Message
Y,メッセージ,
,msg1,"Kể từ ngày đó,<br>chuyến đi của tôi đã<br>trở nên có mục đích."
,msg2-1,Sẽ không còn những<br>ngôi làng ẩn giấu nữa. 
,msg2-2,Tôi sẽ tìm những tâm hồn đồng<br>điệu và xây dựng một đất nước<br>nơi chúng tôi có thể sống cởi<br>mở với tư cách là phù thủy... 
,msg3,"Đúng vậy.<br>Nói cách khác, tôi,<br>Gil’iual ranh mãnh,<br>đang âm mưu đảo chính.<br>He he he!"
,msg4-1,"Nhưng bạn thấy đấy,<br>càng gặp nhiều phù thủy,"
,msg4-2,tôi càng nhận ra mình đã có<br>bao nhiêu quan niệm sai lầm.
,msg5-1,"Chẳng hạn như,<br>có một phù thủy hùng mạnh<br>đã che giấu sức mạnh của mình, "
,msg5-2,và chọn một cuộc sống bình<br>yên bên những người thân yêu.
,msg6,"Khi tôi muốn cô ấy giải thích,<br>điều cô ấy nói với tôi là:<br>“Một ngày nào đó em sẽ hiểu”."
,msg7,"...Nhưng câu hỏi thực sự là,<br>liệu tôi sẽ hiểu ra chứ?"
