Ignore,Key,Message
Y,メッセージ,
,msg1-1,"The Church’s target is Sol,"
,msg1-2,"so I’ll buy her time. <br>“You go get a head start,” I say..."
,msg1-3,...but Sol stares at me <br>with eyes full of worry.
,msg2,"“You’re going to be okay, right?”"
,msg3-1,"“Of course,” I smile."
,msg3-2,"“I’m not a witch, <br>so they won’t capture me."
,msg3-3,"Come on, depend on your <br>big sister from time to time.”"
,msg4-1,"Hesitantly, Sol nodded and <br>slipped out through the back."
,msg4-2,"I watched her go, and shut the door."
,msg5-1,I hope she didn’t notice <br>my shaking body.
,msg5-2,I think my smile was <br>convincing enough at least...
,msg6-1,"Before long, the Inquisition <br>came to our house."
,msg6-2,I mustered up all my courage <br>and stood my ground.
,msg7-1,“There is no witch <br>named Soltina here.
,msg7-2,"I, Lunalynn, am the witch!”"
