Ignore,Key,Message
Y,メッセージ,
,msg1-1,Il n'y avait plus rien. 
,msg1-2,Je n'entendais ni <br>ne voyais rien. 
,msg1-3,Un monde glacé du <br>blanc le plus pur.
,msg2-1,Cependant... 
,msg2-2,le fait de ne plus rien <br>ressentir était positif. <br>Je pouvais enfin oublier <br>douleur et tristesse.
,msg3-1,« La solitude me <br>fait un peu peur... 
,msg3-2,mais tant pis. 
,msg3-3,Je préfère être un glaçon <br>pour l'éternité plutôt <br>que de devoir te maudire. »
,msg4-1,Je sombrais de plus <br>en plus profondément. 
,msg4-2,J'ai alors entendu <br>une voix émerger des <br>profondeurs de ce <br>monde de vide.
,msg4-3,
,msg5,Une main s'est alors <br>tendue vers moi pour <br>faire fondre mon <br>cœur gelé.
,msg6-1,Des souvenirs chaleureux. 
,msg6-2,Elle m'avait secourue <br>tant de fois. 
,msg6-3,Était restée à mes côtés. 
,msg6-4,Et m'avait offert <br>cette lumière. <br>Ma fierté...
,msg7,"« S'il te plaît, Luna, reviens-moi ! »"
