Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Mục tiêu của Giáo Hội là Sol,<br>vì vậy tôi sẽ câu giờ cho em ấy. "
,msg1-2,"“Em đi trước đi,” tôi nói, "
,msg1-3,nhưng Sol nhìn tôi chằm<br>chằm với ánh mắt đầy lo lắng.
,msg2,"“Chị sẽ ổn, phải không?”"
,msg3-1,“Tất nhiên rồi” tôi mỉm cười. 
,msg3-2,"“Chị không phải là phù thủy,<br>vì vậy họ sẽ không bắt chị. "
,msg3-3,"Thôi nào,<br>thỉnh thoảng cũng hãy<br>dựa vào chị gái của em nào."
,msg4-1,"Do dự,<br>Sol gật đầu và lẻn<br>ra ngoài từ phía sau. "
,msg4-2,"Tôi nhìn em ấy đi,<br>và đóng cửa lại."
,msg5-1,Tôi hy vọng em ấy không để<br>ý thấy cơ thể run rẩy của tôi. 
,msg5-2,Tôi nghĩ rằng nụ cười của tôi<br>ít nhất cũng đủ thuyết phục...
,msg6-1,"Không lâu sau,<br>Tòa Án Dị Giáo đến nhà chúng tôi. "
,msg6-2,Tôi thu hết can đảm và đứng vững.
,msg7-1,“Không có phù thủy<br>nào tên Soltina ở đây. 
,msg7-2,"Tôi, Lunalynn,<br>là phù thủy!”"
