Ignore,Key,Message
Y,メッセージ,
,msg1-1,Ulang tahun <br>ke enam Sol. 
,msg1-2,"Ketika dia <br>menunjukkan sihirnya <br>ke orang tua kami, <br>mereka mengusirnya <br>dari rumah."
,msg2-1,"""Penyihir sialan. <br>Aku harap kau <br>mati di luar sana,"" "
,msg2-2,umpat mereka.
,msg3-1,Aku bukan orang <br>yang paling pintar. 
,msg3-2,"Jika mereka semua <br>berkata penyihir itu jahat, <br>maka mereka pasti jahat."
,msg4,Tapi... Tapi...!
,msg5-1,"Ketika aku <br>keluar rumah, "
,msg5-2,aku melihat Sol <br>terbaring di atas <br>tanah dan menangis. 
,msg5-3,Ini tidak benar...! 
,msg5-4,Kau tidak boleh <br>membuatnya <br>menangis seperti ini.
,msg6-1,"Bersama dengan boneka <br>beruang yang aku bawa, "
,msg6-2,aku menarik Sol dan <br>memeluknya dengan erat.
,msg7-1,"Bahkan jika kau <br>adalah penyihir jahat, <br>kau masih tetap <br>adik kesayanganku. "
,msg7-2,Ini akan baik-baik saja. 
,msg7-3,Selamat ulang tahun.
,msg8-1,"Perlahan, mata Sol dipenuhi <br>dengan air mata—air <br>mata yang lebih hangat <br>dari yang sebelumnya. "
,msg8-2,"Dan saat air mata perlahan-lahan <br>membasahi wajahnya, "
,msg8-3,ia mengeluarkan tangisan <br>keras dalam pelukanku.
