Ignore,Key,Message
Y,メッセージ,
,msg1-1,Tôi đã ở trong một thế giới hư vô. 
,msg1-2,"Không có âm thanh,<br>không có người,<br>không có gì cả. "
,msg1-3,Chỉ là một thế giới<br>băng trắng tinh khiết.
,msg2-1,"Ồ, nhưng thật tuyệt khi<br>không thể cảm nhận được gì. "
,msg2-2,"Ở đây, tôi sẽ có thể quên đi<br>tất cả những điều buồn bã,<br>đau đớn."
,msg3-1,Không có ai ở đây<br>thì hơi cô đơn...
,msg3-2,nhưng không sao. 
,msg3-3,"Nếu cái kết là tôi<br>oán giận em gái mình,<br>thì tôi thà bị đóng băng mãi mãi..."
,msg4-1,Tôi ngày càng<br>chìm sâu hơn... 
,msg4-2,Trong sâu thẳm của<br>thế giới hư vô này...
,msg4-3,tôi nghe thấy một giọng nói.
,msg5,"Ai đó đang chìa tay ra,<br>như thể đang cố làm tan<br>trái tim băng giá của tôi."
,msg6-1,Một ký ức đẹp. 
,msg6-2,Em ấy luôn đến<br>để giải cứu tôi. 
,msg6-3,"Em ấy luôn ở bên cạnh tôi,<br>rọi ánh sáng vào thế giới của tôi. "
,msg6-4,Em ấy là người<br>mà tôi tự hào gọi... 
,msg7,"“Chị, hãy quay lại với em!”"
