Ignore,Key,Message
Y,メッセージ,
,msg1-1,Devia existir algum<br>sobrevivente em algum lugar. 
,msg1-2,"Eu continuei a caminhar<br>acreditando nisso,<br>mas tudo que encontrava<br>era a terra ardendo em chamas. "
,msg1-3,"As pessoas que eu<br>supostamente havia protegido,<br>minha terra natal, tudo..."
,msg2-1,(Por quê?<br>Por que isso foi acontecer? 
,msg2-2,Eu supostamente protegi<br>o futuro de todos...<br>Não foi?)
,msg3-1,"(Por favor, alguém responda. "
,msg3-2,Diga que eu protegi<br>mesmo a todos...<br>Que é tudo mentira...)
,msg4,"(Não tem mesmo mais ninguém?<br>Todos morreram...<br>por minha causa?<br>É mentira, não pode ser... Ugh.)"
,msg5-1,"(Por favor, eu imploro...<br>Por favor... "
,msg5-2,Alguém fale comigo...<br>Por favor...)
,msg6,"""Comandante Paladea!"""
,msg7,Então eu ouvi uma voz.<br>Uma voz forte<br>como uma labareda.
,msg8,"""Em nome do futuro que<br>você um dia defendeu,<br>eu vou derrotá-la aqui e agora!"""
,msg9,"(Ah, obrigada...)"
,msg10,"Junto com essa voz forte,<br>minhas chamas negras<br>foram desaparecendo."
