Ignore,Key,Message
Y,メッセージ,
,msg1,"Nichts als verbrannte Felder,<br>so weit das Auge reicht."
,msg2,"Der Dämon hatte Recht.<br>Indem alles zu<br>Asche verbrannte,<br>wurde die Welt gerettet ..."
,msg3,War das wirklich<br>die richtige Wahl?<br>Wurde die Welt dadurch<br>wirklich gerettet ...?
,msg4-1,"Ich nahm an,<br>Dämonen lügen nicht ... "
,msg4-2,"Aber ... stimmte das wirklich?<br>War dieser Dämon<br>womöglich gerissen genug,<br>um mich zu täuschen?"
,msg5,Habe ich wirklich ...<br>die ganze Welt ... zerstört ...?!
,msg6,Ah... Aaahhh... W-Was ...<br>habe ich nur getan ...?
,msg7-1,... Bitte.<br>Sag doch einer was ... 
,msg7-2,"Sagt mir, dass die Welt<br>nicht wirklich zerstört ist ...!<br>Dass das alles nicht<br>wahr ist ...! Bitte ...!"
