Ignore,Key,Message
Y,メッセージ,
,msg1-1,อยู่มาวันหนึ่ง<br>กองทัพอสูรก็ปรา<br>กฏตัวอย่างไม่มีปี่มีขลุ่ย 
,msg1-2,เข้ามาโจมตีหมู่บ้านของข้า...<br>แต่ข้ากลับทำได้แค่เฝ้ามอง…
,msg2,จากนั้น ข้าก็ได้ยินเสียงหนึ่ง
,msg3,"""...ข้าจะมอบพลังให้เจ้า"""
,msg4,หลังได้ยินคำเหล่านั้น<br>เปลวไฟสีขาวก็ลุกโชนขึ้นจากภายในร่าง<br>เผาผลาญอสูรทุกตนที่อยู่ตรงหน้า
,msg5,เสียงนั้น...<br>ข้ามั่นใจว่าเป็นเสียงของพระเจ้า
,msg6-1,ข้าเกลียดการต่อสู้มาแต่ไหนแต่ไร...<br>ถึงอย่างนั้น<br>ข้าก็ใช้พลังนี้ช่วยเหลือผู้อื่นเรื่อยมา 
,msg6-2,พอรู้ตัวอีกที<br>ผู้คนก็กล่าวขานถึงข้าว่า<br>【แม่มดแห่งความยุติธรรม】
,msg7,"""...จงใช้พลังของเจ้ากอบกู้โลก...<br>ก่อนที่จะเอาพลังนั้นหว<br>นกลับมาทำลายโลก"""
,msg8,สุดท้ายความจริงก็เปิดเผย...<br>เสียงที่ข้าได้ยินไม่ใช่เสียงพระเจ้า...<br>แต่เป็นเสียงของอสูรร้าย…
