Ignore,Key,Message
Y,メッセージ,
,msg1,Ce démon était apparu il y a<br>plusieurs centaines d’années.<br>L'humanité avait résisté...<br>mais ce monde<br>n’existait déjà plus.
,msg2-1,"La plus grande partie des<br>continents était ravagée,<br>et il ne restait plus<br>qu’un dixième de la<br>population originale. "
,msg2-2,Les terres encore épargnées<br>disparaîtraient bientôt<br>au fond de l’océan...
,msg3,La seule façon d’empêcher<br>une telle apocalypse était<br>de vaincre les démons.
,msg4,"Le problème était que le démon<br>ne s’était pas seulement<br>insinué dans mon esprit,<br>mais dans celui des<br>hommes également."
,msg5,"« Annihile l’humanité, si tu<br>veux annihiler les démons. »"
,msg6,Mensonge !<br>Qui crois-tu berner ?!<br>Il y a forcément<br>une autre solution !
,msg7-1,En réalité...<br>je savais bien qu’il disait vrai. 
,msg7-2,Car les démons<br>ne mentent pas.<br>Ils ne disent que<br>la cruelle vérité.
,msg8,"Afin de sauver le monde,<br>je n’ai d’autre choix que<br>d’anéantir l’humanité..."
,msg9,
,msg10,
