Ignore,Key,Message
Y,メッセージ,
,msg1,Bertahun-tahun telah berlalu<br>sejak iblis-iblis itu datang.<br>Umat manusia terus<br>berperang melawan mereka...<br>tetapi dunia telah jatuh<br>ke dalam kehancuran.
,msg2-1,"80% tanah telah hancur,<br>menyisakan kurang dari<br>10% umat manusia<br>yang masih hidup. "
,msg2-2,"Jika begini terus, bahkan<br>sedikit tanah yang tersisa<br>akan lenyap ke dalam air..."
,msg3,Hanya ada satu cara untuk<br>mencegah hal itu terjadi...<br>Membakar iblis-iblis itu.
,msg4,"Tapi, mereka<br>bersembunyi di hati<br>banyak orang di luar sana...<br>tidak hanya di hatiku..."
,msg5,“... Untuk menghancurkan<br>iblis... kau harus<br>menghancurkan manusia.”
,msg6,T-Tidak!<br>Itu adalah<br>kebohongan belaka...!<br>Pasti ada cara lain...!
,msg7-1,"...Pada kenyataannya,<br>itu sangat masuk akal bagiku. "
,msg7-2,Iblis tidak berbohong—<br>hanya kebenaran<br>yang paling kejam.
,msg8,"Untuk menyelamatkan dunia,<br>aku tak punya pilihan lain...<br>selain menghancurkan<br>umat manusia..."
,msg9,
,msg10,
