Ignore,Key,Message
Y,メッセージ,
,msg1,"Alguns anos se passaram<br>desde a aparição dos demônios.<br>A humanidade continuou<br>sempre oferecendo<br>resistência, mas...<br>o mundo já estava perdido."
,msg2-1,"Cerca de 80% da terra<br>havia sido destruída,<br>e a população restante não<br>chegava a 10% da original. "
,msg2-2,Até as regiões poupadas<br>estavam destinadas a serem<br>submersas pelo oceano.
,msg3,O único jeito de impedir<br>a ruína total era<br>incinerar os demônios.
,msg4,"Contudo, não era<br>apenas no meu coração<br>que eles tinham se infiltrado,<br>mas no de todas as pessoas..."
,msg5,"""Destrua o mundo para<br>destruir também os demônios."""
,msg6,Mentira!<br>Obviamente isso<br>era uma mentira!<br>Tinha que existir<br>outra maneira...
,msg7-1,Mas na realidade eu já sabia. 
,msg7-2,O demônio em mim<br>não estava mentindo.<br>Apenas anunciando<br>a verdade cruel.
,msg8,"Para poder salvar o mundo,<br>eu seria obrigada a<br>destruir a humanidade..."
,msg9,
,msg10,
