Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Когда я пришла в себя,<br>мир вернулся к прежнему<br>состоянию... "
,msg1-2,"Это сделала истинная<br>""сила"", не такая, как моя."
,msg2-1,"Я купилась на шепот того демона,<br>не решившись поверить в других."
,msg2-2,"Но пока такие сильные люди,<br>как Фэнни,<br>продолжают сражаться,<br>человечество не<br>может проиграть."
,msg3-1,"Я больше не слышу<br>голос того демона.<br>Неужели его поглотило<br>мое пламя?<br>Или, может быть... "
,msg3-2,"Мое пламя по-прежнему черно.<br>Возможно, уже слишком поздно,<br>и его цвет не станет прежним... "
,msg4,Я больше не достойна<br>нести груз судьбы мира<br>на своих плечах!..
,msg5-1,"Но даже пусть так,<br>если эта сила еще может<br>принести пользу... "
,msg5-2,"вы позволите мне<br>помочь вам, герцог?"
,msg6,"По крайней мере,<br>чтобы я могла<br>с гордостью сказать,<br>что я та самая<br>【Ведьма Правосудия】,<br>которой так<br>восхищалась Фэнни."
