Ignore,Key,Message
Y,メッセージ,
,msg1,เหล่าเทวดาแห่งอดีต<br>สูญเสียพลัง<br>ผนึกถูกทำลาย<br>เป็นสัญญาณการก<br>ลับมาของจอมมาร
,msg2,ร่างกายของข้าที่แปร<br>เปลี่ยนด้วยคำสาปทั้ง<br>10 ก็กลายเป็นภาชนะของมัน
,msg3,เหล่าอสูรนั้นแยบยล<br>แต่ก็หยิ่งทะนงเช่นกัน
,msg4-1,จอมมารเริ่มฟื้นคืนชีพ<br>ผนึกทั้ง 
,msg4-2,10 แตกออก<br>ทิ้งคำสาปที่<br>11 เอาไว้ในกายข้า
,msg5-1,เหมือนเป็นปาฏิหา<br>ริย์ที่ไม่ควรมีอยู่<br>ผลจากแผนที่แยบยลของ<br>อสูรกับการหลอกลวงของ<br>เหล่าเทวดา …
,msg5-2,กุญแจทมิฬที่เปลี่ยนวิญญา<br>ณให้กลายเป็นที่คุมขัง
,msg6,สุดท้ายข้าก็ได้เข้าใจ
,msg7,ข้ามีพรแห่งพระเจ้า<br>และสามารถเสกปา<br>ฏิหาริย์ศักดิ์สิทธิ์ได้ครั้งหนึ่ง
,msg8,พลังนั้นมีไว้สำหรับช่วงเวลา<br>ณ บัดนี้
