Ignore,Key,Message
Y,メッセージ,
,msg1,"Я думала,<br>что наше путешествие<br>ради спасения мира будет<br>полно боли и трудностей."
,msg2-1,Развлекаться<br>во время спасения<br>мира непростительно. 
,msg2-2,Мы должны преодолевать<br>боль и трудности.
,msg3,"Но... он заметил своими<br>добрыми глазами,<br>как я меняюсь к худшему."
,msg4,"Испытание,<br>которое я должна<br>была пройти одна,<br>стало нашим общим<br>испытанием."
,msg5,"Мне стало вдвое легче,<br>а затем боль и вовсе ушла."
,msg6-1,С его поддержкой и в<br>окружении друзей это<br>болезненное и трудное 
,msg6-2,путешествие наполнилось<br>радостью и весельем.
,msg7-1,Однажды наше путешествие<br>подойдет к концу. 
,msg7-2,Я знала это с самого начала. 
,msg7-3,И все же... сейчас...
,msg8-1,"Я еще не была<br>готова прощаться, "
,msg8-2,когда конец нашего<br>путешествия<br>замаячил прямо у<br>меня перед глазами.
