Ignore,Key,Message
Y,メッセージ,
,msg1-1,Когда-то давно король<br>демонов попытался<br>уничтожить мир. 
,msg1-2,"Ангелы не могли справиться<br>с его сокрушительной силой,<br>и им оставалось лишь<br>наложить на него печать."
,msg2-1,"Этот король демонов<br>сейчас внутри меня,<br>но ему еще предстоит<br>вернуть свою силу."
,msg2-2,Настало время отдать мою<br>жизнь ради спасения мира.
,msg3,Я пришла повидать эти<br>такие знакомые добрые<br>глаза в последний раз.
,msg4-1,"Я смогла добиться всего<br>этого лишь потому,<br>что ты всегда был рядом. "
,msg4-2,Спасибо тебе
,msg4-3,... Прощай.
,msg5-1,"Чистый, словно снег,<br>свет начинает<br>изливаться из меня. "
,msg5-2,Это единственное чудо<br>может исполнить мое<br>желание —<br>мое последнее желание. 
,msg5-3,Отдать свою жизнь<br>за спасение мира.
,msg6,Но... 
,msg7-1,Где же я ошиблась?.. 
,msg7-2,"Я думала,<br>что готова к этому, но... "
,msg8,Эй...<br>Пожалуйста...<br>Прошу тебя... 
,msg9,Спаси меня!..
,msg10,"Я знала,<br>что веселиться во время<br>спасения мира неправильно."
,msg11,"В самую последнюю<br>секунду я оказалась<br>слишком малодушна,<br>чтобы пожелать мира<br>во всем мире... "
,msg12,Чудо исполнило мое желание.
