Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Hace mucho tiempo,<br>el señor de los demonios<br>intentó destruir el mundo. "
,msg1-2,"Con su poder abrumador,<br>los ángeles no pudieron<br>hacer otra cosa que sellarlo."
,msg2-1,"Ese mismo señor demonio<br>está dentro de mí,<br>pero aún no ha recuperado<br>toda su fuerza. "
,msg2-2,Ahora es el momento<br>de usar mi vida para<br>salvar el mundo.
,msg3,Me volví para encontrarme<br>por última vez con aquellos<br>ojos familiares y amables.
,msg4-1,Sólo he podido llegar<br>hasta aquí porque siempre<br>habéis estado ahí para mí. 
,msg4-2,Así que quiero<br>darte las gracias. 
,msg4-3,Adiós.
,msg5-1,Una luz tan pura como<br>la nieve comienza a<br>brotar de mi interior. 
,msg5-2,"Este único milagro puede<br>hacer realidad mi deseo,<br>mi último deseo. "
,msg5-3,Usar mi vida<br>para salvar el mundo.
,msg6,Y aún así... 
,msg7-1,¿Dónde me equivoqué...? 
,msg7-2,"Pensaba que estaba<br>preparado para esto,<br>pero... "
,msg8,Hey... Por favor...<br>Te lo ruego... 
,msg9,¡Sálvame...!
,msg10,Sabía que estaba mal<br>divertirse salvando el mundo.
,msg11,"En el último segundo,<br>estaba demasiado débil<br>para desear que la paz<br>llegara al mundo... "
,msg12,"Entonces,<br>el milagro hizo<br>mi deseo realidad."
