Ignore,Key,Message
Y,メッセージ,
,msg1,... Monster!
,msg2,"Auf unserem Weg zum nächsten <br>Ziel begegneten wir ein paar <br>Flüchtlingen, die von verfluchten <br>Biestern gejagt wurden."
,msg3,"Ein Monster war gerade <br>einem kleines Mädchen, <br>etwa im Alter von <br>meinem Fan, hinterher."
,msg4,"... Wenn ich jetzt <br>zaubern könnte, <br>dann würde ich sie <br>ganz sicher retten."
,msg5,Trotz den Warnrufen meiner <br>Truppe setzte ich zu ersten <br>Mal meine vollen Kräfte frei.
,msg6,Das ist ja ein Riesenziel. <br>Da muss ich <br>nicht mal zielen. 
,msg7,Ich muss nur eines tun ... 
,msg8,abdrücken!
,msg9,"Ich sehe, wie die Kreatur zu <br>Boden fällt, und lasse in meinem <br>Kopf mein Schicksal <br>abdrehen, wie ein Film."
,msg10,"Erst mal wird jemand die <br>Ritter von Longinus herrufen, <br>die mich sofort schnappen ..."
,msg11,"Das Wenigste, <br>was ich tun kann, ist keine <br>Scherereien zu machen."
