Ignore,Key,Message
Y,メッセージ,
,msg1,『ハッピーバースデー、<br>　ケルベロス！』
,msg2,「えへへ～♪<br>　みんな、ありがとう！」
,msg3,今日はアタシの誕生日。
,msg4-1,プレゼントにごちそう。<br>サーカスにゲームに……
,msg4-2,とにかくみんなが<br>いっぱいお祝いしてくれて<br>楽しかった！
,msg4-3,でも一番は……
,msg5,「ケルベロス、<br>　誕生日おめでとう」
,msg6,お姉ちゃん！
,msg7,「わぁ、キラキラしてて、<br>　すっごいきれい！」
,msg8-1,アタシとお姉ちゃんで作った<br>魔法のキャンディ。
,msg8-2,世界にひとつしかない<br>アタシの……ううん。<br>アタシたちの宝物。
,msg9,「今まで作れなくてごめんね。<br>　これからは毎年あげるから」
,msg10,「じゃあまた一緒に作ろ。<br>　来年も、再来年も、<br>　その次も、ずーっと！」
,msg11-1,瓶からひとつ取り出すと、<br>ふたつ並んでぴったり<br>くっついてた。
,msg11-2,なんだかアタシと<br>お姉ちゃんみたい。
,msg12,アタシたちは<br>目を合わせて笑いあうと、<br>二人でキャンディを分け合った。
,msg13-1,アタシの手には<br>お姉ちゃんみたいな<br>水色のキャンディ。
,msg13-2,お姉ちゃんには<br>アタシみたいな<br>緑色のキャンディ。
,msg14,それは今まで食べた中で<br>一番優しくて幸せな味で──
,msg15,ふふっ、<br>やっぱりお姉ちゃん……<br>だーいすき！
