Ignore,Key,Message
Y,メッセージ,
,msg1,呼～<br>跟小玉還有妮娜玩得好飽，<br>今天也好開心喔～
,msg2,嗯？那邊的人是……<br>亞緹和麗瑟絲？
,msg3,「麗瑟絲，<br>　每次都、麻煩妳。」
,msg4,「跟我客氣個什麼勁～<br>　替我的好搭檔過生日，<br>　不大辦一場怎麼行！」
,msg5,原來今天是亞緹的生日啊～<br>她看起來好像很開心。
,msg6,這麼說起來，<br>我記得小時候有一年過生日，<br>姊姊做了糖果給我吃。
,msg7-1,我當時好高興，<br>跟姊姊說我還想吃，
,msg7-2,所以姊姊就答應我，<br>以後每年都會做糖果給我。
,msg8-1,在那之後，<br>我就比以前更期待過生日了。
,msg8-2,鍋子咕嘟咕嘟的聲音，<br>糖漿甜甜的香味，<br>還有姊姊專心做料理的樣子。
,msg9,看姊姊為我付出這麼多心血，<br>讓我覺得好開心，<br>好喜歡姊姊……
,msg10,可是，自從我們被丟到山裡後，<br>姊姊就沒有再為我做過糖果了。
,msg11-1,姊姊是不是，<br>忘記她答應過我了……
,msg11-2,我以後是不是，<br>再也吃不到姊姊做的糖果了……
,msg12,以前快過生日的時候，<br>家裡就會飄著這種甜甜的香味……
,msg13,……咦？<br>這個香味，該不會……
