Ignore,Key,Message
Y,メッセージ,
,msg1,"“Um, I just need to stir this, right?<br>Ngh...it’s not mixing well...”"
,msg2-1,"I wanted to help out Big Sis<br>for a change, but...urgh..."
,msg2-2,It’s not going at all<br>how I thought it would...
,msg3,"“If you stir too hard, it’ll spill!<br>See—stir it slowly and gently,<br>like this.”"
,msg4,Big Sis cupped her hands<br>over mine and helped me mix.
,msg5-1,Wow! The super tough candy’s<br>mixing so smoothly now!
,msg5-2,Big Sis really <i>is</i> amazing!
,msg6,"After we finished stirring,<br>Big Sis poured the melted candy<br>into another pot."
,msg7,"“All we need to do now is<br>add some of our witch power,<br>and it’ll be done!”"
,msg8,Huh? Witch...power?
