Ignore,Key,Message
Y,メッセージ,
,msg1-1,Der 12te Wintertag. 
,msg1-2,"Jeden Tag ist Mimi zu <br>dem Laden gegangen, "
,msg1-3,um Tanzen zu lernen.
,msg2-1,"Sonst hat sie immer nur <br>durchs Fenster geguckt, "
,msg2-2,aber heute hat eine <br>von den Tänzerinnen <br>zu Mimi geredet. 
,msg2-3,"Mimi blieb fast das <br>Herrrz stehen, mja!"
,msg3-1,"Also hat Mimi gesagt, "
,msg3-2,sie will auch so tanzen <br>können und ob sie es ihr <br>nicht beibringen kann?
,msg4-1,Sie hat darauf gelacht: 
,msg4-2,„Da wünsche ich mir <br>ein so sorgenfreies <br>Leben wie deines. 
,msg4-3,Du aber möchtest <br>so sein wie ich?“
,msg5-1,"Mrr ...? <br>Weiß auch nicht, <br>was sie damit meint. "
,msg5-2,Aber ist ja egal. 
,msg5-3,"Sie will jetzt <br>Mimis Lehrerin sein, <br>das ist das Wichtigste!"
