Ignore,Key,Message
Y,メッセージ,
,msg1-1,Setahun telah berlalu <br>sejak pertemuan itu.
,msg1-2,Mimi menjadi lebih baik <br>dalam menari dan menjadi <br>teman baik gurunya.
,msg2-1,Tapi...Mimi tidak bisa <br>kembali ke toko itu lagi.
,msg2-2,Toko itu telah terbakar <br>menjadi abu...
,msg3-1,"Aku pikir Abby berkata <br>itu adalah Kutukan, <br>tapi Mimi masih percaya <br>pada kemungkinan untuk <br>bertemu dengan gurunya <br>lagi di suatu tempat."
,msg3-2,
,msg4-1,"Ketika kita bertemu lagi, "
,msg4-2,Mimi akan membuatnya <br>terkejut!
,msg4-3,Itulah kenapa Mimi <br>akan latihan setiap <br>hari dan menjadi <br>penari yang handal!
,msg4-4,
