Ignore,Key,Message
Y,メッセージ,
,msg1-1,Hari ke 12 di musim dingin.
,msg1-2,Mimi kembali ke toko itu <br>setiap hari untuk belajar <br>menari.
,msg1-3,
,msg2-1,"Seperti biasa, Mimi <br>mengintip dari jendela, <br>tapi hari ini penari itu <br>berbicara pada Mimi!"
,msg2-2,
,msg2-3,Hati Mimi berdebar!
,msg3-1,"Mimi ingin seperti dia, <br>jadi Mimi meminta penari <br>itu untuk mengajari Mimi."
,msg3-2,
,msg4-1,"""Aku ingin hidup bebas <br>sepertimu, tapi kau malah <br>ingin menjadi sepertiku?"" <br>dia tersenyum."
,msg4-2,
,msg4-3,
,msg5-1,Uhh...apa maksudnya?
,msg5-2,"Mmm, tapi sekarang dia <br>adalah guru Mimi,"
,msg5-3,jadi itu tidaklah penting!
