Ignore,Key,Message
Y,メッセージ,
,msg1-1,"When I came to, <br>everything around me <br>was in shambles, <br>like someone had <br>gone on a rampage..."
,msg1-2,"Hehe... Ahh, it happened again."
,msg2-1,I put my happy mask on to <br>cover myself up from anyone <br>who’d look at me in fear.
,msg2-2,
,msg2-3,“Maximum smileage. <br>Happiness is in full bloom. <br>Smiles are happy magic.”
,msg3-1,I chanted those magic words <br>again and again.
,msg3-2,"Whenever I do,"
,msg3-3,she—I can rest a bit easier.
,msg4-1,"It’s okay—I have her,"
,msg4-2,and she has me.
,msg4-3,"We aren’t alone. <br>We’re witches, <br>but we’re in this together."
,msg5-1,We won’t be unhappy...
,msg5-2,We’re not unhappy...
