Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Cuando desperté, todo a mi <br>alrededor estaba en ruinas, <br>como si alguien hubiera <br>perdido la razón... "
,msg1-2,"Je, je... Ah, sucedió de nuevo."
,msg2-1,Me puse mi máscara feliz <br>para cubrirme de cualquiera <br>que me mirara con miedo.
,msg2-2,
,msg2-3,"""Sonrisa de oreja a oreja. <br>Máxima felicidad. <br>Las sonrisas son magia""."
,msg3-1,Canté esas palabras <br>mágicas una y otra vez. 
,msg3-2,"Cada vez que lo hago, "
,msg3-3,ella... puedo descansar <br>un poco más.
,msg4-1,"Está bien, la tengo a ella <br>y ella me tiene a mí. "
,msg4-2,
,msg4-3,"No estamos solas. <br>Somos brujas, <br>pero estamos juntas en esto."
,msg5-1,No seremos infelices... 
,msg5-2,No somos infelices...
