Ignore,Key,Message
Y,メッセージ,
,msg1,“唔啊啊啊……”
,msg2-1,我在学校的走廊上<br>抱着姐姐大哭，<br>出尽洋相后累得睡着了，
,msg2-2,最后是在姐姐的怀里醒了过来。
,msg3,“你醒了？我们回家吧。”
,msg4,“啊，呃，那个……”
,msg5,看着我窘迫的样子，<br>姐姐露出了一丝、<br>一丝千真万确的微笑。
,msg6,“因为我是你的姐姐。”
,msg7,这句话，<br>让我完全无法招架。
,msg8,“……嗯。”
,msg9,姐姐牵着我的手<br>走在黄昏的街道上。
,msg10-1,她的手那么小、那么瘦弱，<br>又好温暖，几乎让我不忍回握。
,msg10-2,我暗自下定决心，<br>小心翼翼地将它握紧。
,msg11-1,妈妈说过，
,msg11-2,是逆卡巴拉计划中<br>降临的天使之力<br>给了姐姐生命。
,msg12,而姐姐自身的魔女之力，<br>也在维持着她的身体机能。
,msg13-1,魔女的力量源自心灵。
,msg13-2,虽然我还不理解这句话的意思，<br>但我一定会把它弄清楚。
,msg13-3,因为这是拯救姐姐的唯一方法。
